season,holiday,workingday,weather,temp,humidity,windspeed,count,datetime_hour
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.3335994358032603,0.993167434502511,-1.5676816572165306,2.772588722239781,-1.668866901223895
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.4388411151548446,0.9412059758972612,-1.5676816572165306,3.6888794541139363,-1.5242712637243063
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.4388411151548446,0.9412059758972612,-1.5676816572165306,3.4657359027997265,-1.3796756262247176
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.3335994358032603,0.681398682871012,-1.5676816572165306,2.5649493574615367,-1.235079988725129
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.3335994358032603,0.681398682871012,-1.5676816572165306,0,-1.0904843512255402
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-1.3335994358032603,0.681398682871012,-0.8324042300111804,0,-0.9458887137259516
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.4388411151548446,0.9412059758972612,-1.5676816572165306,0.6931471805599453,-0.8012930762263629
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.544082794506429,1.2529747275287602,-1.5676816572165306,1.0986122886681098,-0.6566974387267742
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.3335994358032603,0.681398682871012,-1.5676816572165306,2.0794415416798357,-0.5121018012271855
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-0.9126327183969234,0.7333601414762618,-1.5676816572165306,2.6390573296152584,-0.36750616372759687
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-0.5969076803421705,0.7333601414762618,0.5142366829843329,3.58351893845611,-0.22291052622800817
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-0.7021493596937548,0.993167434502511,0.7596026994289754,4.02535169073515,-0.07831488872841948
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-0.38642432163900214,0.7853216000815116,0.7596026994289754,4.430816798843313,0.06628074877116921
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.17594096293583353,0.5255143070552625,0.881875396587008,4.543294782270004,0.2108763862707579
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.17594096293583353,0.5255143070552625,0.7596026994289754,4.663439094112067,0.3554720237703466
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.28118264228741785,0.7853216000815116,0.881875396587008,4.700480365792417,0.5000676612699353
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.38642432163900214,1.045128893107761,0.881875396587008,4.532599493153256,0.644663298769524
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.28118264228741785,1.045128893107761,0.7596026994289754,4.204692619390966,0.7892589362691127
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.38642432163900214,1.35689764473926,0.5142366829843329,3.5553480614894135,0.9338545737687013
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.38642432163900214,1.35689764473926,0.5142366829843329,3.6109179126442243,1.07845021126829
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.49166600099058644,1.30493618613401,0.5142366829843329,3.58351893845611,1.2230458487678788
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.49166600099058644,1.30493618613401,0.024325272223624992,3.5263605246161616,1.3676414862674675
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.49166600099058644,1.6686663963707589,0.2696912886682677,3.332204510175204,1.512237123767056
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.17594096293583353,1.35689764473926,0.881875396587008,3.6635616461296463,1.6568327612666447
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.17594096293583353,1.35689764473926,0.881875396587008,2.833213344056216,-1.668866901223895
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.28118264228741785,1.6686663963707589,0.5142366829843329,2.833213344056216,-1.5242712637243063
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.38642432163900214,1.980435148002258,0.7596026994289754,2.1972245773362196,-1.3796756262247176
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.17594096293583353,1.6686663963707589,0.024325272223624992,1.791759469228055,-1.235079988725129
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.17594096293583353,1.6686663963707589,0.024325272223624992,1.0986122886681098,-1.0904843512255402
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.38642432163900214,0.7853216000815116,0.881875396587008,0.6931471805599453,-0.8012930762263629
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.49166600099058644,0.7333601414762618,0.024325272223624992,0,-0.6566974387267742
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.49166600099058644,0.47355284845001266,0.2696912886682677,2.0794415416798357,-0.5121018012271855
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.5969076803421705,0.7333601414762618,0.2696912886682677,2.995732273553991,-0.36750616372759687
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.7021493596937548,0.993167434502511,0.2696912886682677,3.970291913552122,-0.22291052622800817
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.7021493596937548,0.47355284845001266,0.5142366829843329,4.248495242049359,-0.07831488872841948
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.7021493596937548,0.21374555542376344,0.881875396587008,4.532599493153256,0.06628074877116921
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.7021493596937548,0.21374555542376344,-0.46558613853708253,4.31748811353631,0.2108763862707579
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.7021493596937548,0.7333601414762618,0.024325272223624992,4.07753744390572,0.3554720237703466
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.8073910390453392,0.993167434502511,-0.22022012209244005,4.30406509320417,0.5000676612699353
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,2.496562979219088,-0.8073910390453392,0.47355284845001266,-0.22022012209244005,4.330733340286331,0.644663298769524
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-0.8073910390453392,-0.2539075720234851,0.024325272223624992,4.174387269895637,0.7892589362691127
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,0.9181227078879813,-0.7021493596937548,-0.8254836166812334,1.1272414130316506,3.970291913552122,0.9338545737687013
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-0.9126327183969234,-1.0333294511022326,2.107064234553066,3.4011973816621555,1.07845021126829
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.0178743977485074,-1.1892138269179822,1.3717868073477157,3.091042453358316,1.2230458487678788
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.228357756451676,-0.929406533891733,1.1272414130316506,3.4339872044851463,1.3676414862674675
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.3335994358032603,-0.929406533891733,0.881875396587008,2.1972245773362196,1.512237123767056
-1.3498017173658001,-0.1714825994373488,-1.460605225211607,-0.6603175634431252,-1.4388411151548446,-0.7735221580759835,-0.22022012209244005,2.0794415416798357,1.6568327612666447
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-0.929406533891733,1.3717868073477157,1.6094379124341003,-1.668866901223895
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.929406533891733,1.8616982181084234,0.6931471805599453,-1.5242712637243063
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-0.7735221580759835,1.6171528237923583,0,-1.0904843512255402
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-0.7735221580759835,0.7596026994289754,1.0986122886681098,-0.9458887137259516
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.6176377822602339,1.6171528237923583,3.4011973816621555,-0.8012930762263629
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.6176377822602339,0.024325272223624992,4.1588830833596715,-0.6566974387267742
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.8598078325611818,-0.6176377822602339,0.7596026994289754,5.0369526024136295,-0.5121018012271855
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.7545661532095975,-0.9813679924969828,1.6171528237923583,4.477336814478207,-0.36750616372759687
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.6493244738580133,-0.9813679924969828,0.5142366829843329,3.784189633918261,-0.22291052622800817
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-1.1372523683127325,1.1272414130316506,3.9318256327243257,-0.07831488872841948
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.4388411151548446,-1.3970596613389816,0.881875396587008,4.110873864173311,0.06628074877116921
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.3335994358032603,-1.3970596613389816,0.7596026994289754,4.110873864173311,0.2108763862707579
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.228357756451676,-1.6568669543652308,0.7596026994289754,4.343805421853684,0.3554720237703466
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.228357756451676,-1.6568669543652308,0.5142366829843329,4.276666119016055,0.5000676612699353
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.228357756451676,-1.6568669543652308,0.5142366829843329,4.330733340286331,0.644663298769524
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.3335994358032603,-1.6568669543652308,0.2696912886682677,5.056245805348308,0.7892589362691127
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.3335994358032603,-1.5529440371547312,-0.7101315328531478,5.056245805348308,0.9338545737687013
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.7735221580759835,-1.5676816572165306,4.700480365792417,1.07845021126829
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.544082794506429,-0.7735221580759835,-0.7101315328531478,3.9512437185814275,1.2230458487678788
-1.3498017173658001,-0.1714825994373488,0.6845848019947548,-0.6603175634431252,-1.6493244738580133,0.10982263821326378,-0.46558613853708253,3.9512437185814275,1.3676414862674675
